,1st-comp,2nd-comp,3rd-comp,label
3165,25.885096,-3.4310024,2.2343035,2
3166,4.471258,-19.6449,13.544813,5
3167,-0.09406221,3.4533663,13.520487,3
3168,-20.675447,-7.8387804,7.4122443,6
3169,-8.646587,10.127486,15.21296,6
3170,7.845993,9.513013,-8.065559,2
3171,1.3640951,12.105355,10.973907,5
3172,-0.15364523,-28.124327,1.0511689,1
3173,-5.818256,-3.08248,-5.006273,2
3174,7.6578336,4.607748,-2.293364,7
3175,2.4949436,1.0836182,21.277016,5
3176,-6.4579353,13.890153,-20.888144,4
3177,-5.4434114,12.801158,-19.053741,4
3178,-1.5436167,-15.290355,-4.1774473,1
3179,-9.734479,3.4561155,-7.696744,2
3180,-11.496207,11.0883875,-15.70701,5
3181,15.499139,19.002789,-4.7104197,5
3182,-8.422995,10.135206,-13.623399,5
3183,5.4474244,-2.1451,-21.752253,4
3184,-6.8547935,14.65037,1.2309339,2
3185,0.50675154,6.498319,5.5080595,6
3186,-6.5157914,-3.992418,-5.3964105,2
3187,-13.424901,-21.815487,-4.798618,6
3188,-12.446937,-21.145943,-10.657293,4
3189,-6.926367,-14.178845,-2.389446,1
3190,-5.268796,-4.289704,16.44166,6
3191,6.123334,-22.222357,15.587225,6
3192,-0.5625471,-15.912957,4.111474,1
3193,-10.093128,-0.82726276,-0.80637795,3
3194,16.78375,2.7992096,-13.514217,3
3195,0.12524435,12.798334,14.557135,1
3196,11.423423,6.9620233,8.759593,6
3197,-3.9959073,14.104429,-18.500986,4
3198,-19.134102,-11.562442,-2.4161499,5
3199,12.373743,15.856595,-7.1725345,2
3200,-4.26363,-5.5956388,-20.60085,4
3201,-3.2949197,8.588723,15.204409,4
3202,-0.62084466,-29.820889,-4.0724406,2
3203,2.2295368,-4.095448,18.364159,6
3204,10.477392,10.298662,14.348264,1
3205,-2.156349,-21.479536,-7.6657667,2
3206,10.587609,15.413037,-2.0859702,5
3207,9.202623,-19.605644,14.621617,5
3208,-0.1286078,-25.040909,-2.2111375,3
3209,15.421535,2.3707514,16.20002,2
3210,-3.8297167,7.2609143,-8.81915,6
3211,-0.90759,8.323243,11.121246,6
3212,12.540158,16.157091,-10.389063,1
3213,-13.9886,15.891684,-10.01383,4
3214,-0.48937708,-0.34163612,23.401955,5
3215,-7.5322614,3.4086957,19.266546,5
3216,-5.4123063,1.9315774,11.183824,5
3217,-8.395058,0.047631245,-17.193678,3
3218,-2.5613568,8.70298,-8.423925,1
3219,-7.92251,13.322326,17.06597,5
3220,-19.956636,9.482327,2.407164,4
3221,14.891282,16.098616,-9.702247,1
3222,-3.6099484,-15.401055,14.352361,7
3223,9.2814245,-9.755074,-8.396245,1
3224,6.1774983,10.966373,5.07512,3
3225,18.92562,-3.0589955,-19.024467,6
3226,-10.817076,-14.953376,-5.1474347,6
3227,10.138392,-4.8251276,-4.569389,4
3228,25.987898,-9.524143,1.4205531,2
3229,-5.8362975,1.8405603,21.995934,5
3230,25.228077,-1.8663193,-14.69263,6
3231,-18.835226,-11.274803,-4.115324,3
3232,8.763356,10.88544,-4.0291824,3
3233,15.327056,-0.39175966,-0.38908955,7
3234,-11.218727,16.275286,1.9293236,6
3235,-1.9093802,-6.7087593,14.820662,6
3236,12.17982,3.1587732,5.7425623,7
3237,-7.0741177,11.736216,-20.337736,4
3238,16.699907,0.11757086,-17.289572,3
3239,-1.3343055,-24.042854,-3.2752423,1
3240,3.2994466,-19.119114,15.834702,6
3241,16.91871,3.652721,1.3578606,1
3242,6.584884,11.534024,10.268768,1
3243,-4.07643,14.945608,-18.192352,4
3244,-16.026152,2.2863803,-0.60967195,4
3245,-4.7375393,19.856474,-12.036006,4
3246,-0.12058735,-29.730776,-1.0589443,2
3247,-6.04192,-3.5226362,23.569592,4
3248,11.547347,23.151798,2.4502993,6
3249,-9.726966,10.029262,12.89668,5
3250,-19.124676,1.0998765,-1.8790643,4
3251,-1.0935218,4.0109253,20.60345,3
3252,-2.186088,-14.5214405,-1.3688624,2
3253,-7.3558435,-3.6810656,-13.199353,4
3254,1.0595094,-2.6161218,3.1184032,7
3255,-2.0738401,-1.6752136,0.45329234,3
3256,4.1675653,2.670321,20.67109,2
3257,-15.597112,-10.502224,6.821359,4
3258,-19.651327,0.7235534,-1.984363,4
3259,-8.704347,4.6161957,7.202695,6
3260,-13.564418,8.56996,-17.791183,5
3261,-5.458567,-4.2469845,-14.336797,3
3262,11.373816,15.973314,5.3379745,1
3263,5.897854,17.055939,-3.50141,6
3264,-17.298733,-5.934242,-8.582196,4
3265,-4.1098566,1.9650857,-16.527403,5
3266,1.1898632,-5.0177007,16.174473,7
3267,23.589016,-4.0005636,1.5535922,1
3268,3.724134,2.6164494,20.323694,3
3269,-16.30104,-9.393606,6.8974853,4
3270,-1.243235,-6.6525383,20.970594,6
3271,8.93867,0.48639104,-24.277393,5
3272,2.806974,-3.2373564,0.35225946,1
3273,4.7624207,-21.03233,17.327381,6
3274,2.2751248,3.716235,19.527813,3
3275,6.4150634,-8.689006,2.903312,3
3276,22.364183,0.63138187,-13.71765,3
3277,3.8370206,-3.986628,-24.917856,4
3278,4.8417897,-3.9669216,-9.6786995,4
3279,3.4388041,17.079542,10.761178,6
3280,-20.898474,9.5154915,2.0283034,4
3281,-9.296216,-4.4458847,-11.826055,4
3282,-6.316241,10.81746,-7.1290703,6
3283,-12.301208,0.2922998,23.776686,6
3284,12.675808,0.9540684,-1.5881383,1
3285,3.7578943,-3.1082933,5.987777,7
3286,-2.5602407,8.484798,18.735786,7
3287,7.103868,-16.584007,13.611782,6
3288,-4.289831,-0.8440352,-19.148207,5
3289,-24.192575,11.087335,3.336272,4
3290,-3.726277,-25.764307,-6.160202,5
3291,14.935153,-7.2788815,8.277478,1
3292,3.4612503,-10.371109,-5.976285,2
3293,1.489964,-28.033949,-1.9326808,2
3294,8.29967,12.787803,10.555701,1
3295,3.9507644,-5.2980447,-25.233782,4
3296,-3.5976377,20.933538,-10.911198,4
3297,-16.90995,-6.722556,-4.789103,5
3298,-5.872687,0.8421086,3.6672702,7
3299,0.39041537,4.2315025,8.216434,1
3300,-3.2461867,17.85216,11.126612,2
3301,-3.9213874,8.106466,16.772375,3
3302,12.101064,-1.8347458,-5.2179,7
3303,25.880339,-3.291839,-0.1566177,1
3304,-17.963177,9.9496,1.0846685,4
3305,-1.7664295,-3.7059312,-7.904113,7
3306,0.11707614,-7.993242,-5.562641,1
3307,-0.34657645,-5.2196703,-4.2572055,7
3308,-4.1400266,-7.494546,-20.305075,4
3309,6.6797905,14.713808,-1.7109342,7
3310,-10.111567,16.429873,0.23916286,6
3311,-6.32666,13.608266,-18.537037,4
3312,15.670886,5.5785837,7.707841,1
3313,20.765541,-5.988485,-1.5928106,2
3314,-16.786623,-6.8439646,-8.384725,4
3315,5.273628,-1.8318214,9.905247,7
3316,-21.163177,-8.452679,6.161573,3
3317,23.513042,-10.844784,-2.209051,2
3318,-0.51913446,-2.2919495,9.936928,7
3319,14.763809,-1.8052174,18.44527,2
3320,-1.7534145,15.986912,-4.4164777,5
3321,-18.187529,11.551759,-4.0206604,5
3322,3.8891232,-4.523763,-25.516706,4
3323,-3.514002,9.281514,-4.6465406,5
3324,-2.2319436,0.51640224,14.543082,6
3325,7.0008254,-7.6275663,0.87596434,7
3326,-23.329113,12.497347,4.7050986,5
3327,6.1141987,14.4053755,14.91062,5
3328,-6.225321,4.6241856,22.260723,6
3329,12.539807,18.288673,-1.458307,2
3330,6.6248255,-8.77021,0.7713941,7
3331,-1.0975661,2.1839337,25.43105,6
3332,7.1292014,19.699081,-2.742877,5
3333,22.037613,2.6743681,-12.362277,3
3334,-3.3064277,-6.991723,17.343979,6
3335,-10.261403,7.6093235,0.016786974,2
3336,-4.5771976,-5.2957444,26.396734,3
3337,-9.430706,18.023321,-12.730996,5
3338,0.2201728,20.960915,-13.4633,4
3339,0.20604989,-0.012831011,-3.5384111,1
3340,14.003863,-8.454844,8.803941,1
3341,0.66418266,-5.5188165,-20.184477,1
3342,4.0698347,16.277386,10.310429,2
3343,1.1321695,-24.689459,-5.0058246,3
3344,-21.863071,11.54128,0.9754781,4
3345,0.8541216,-19.963678,-4.9421196,7
3346,-3.9610255,-7.283727,28.013077,6
3347,18.237696,-5.5667477,10.66983,2
3348,3.6599455,-2.5428803,1.19293,1
3349,-6.277906,-3.474593,-5.0312834,3
3350,16.334988,4.8370204,-13.620359,4
3351,-2.9163768,-18.602306,15.82411,6
3352,3.5201697,-19.415522,-4.694004,5
3353,3.1246715,4.4252563,1.5560231,1
3354,-1.5484315,-23.132393,1.2433351,4
3355,1.6478773,-1.3643687,-1.3851858,1
3356,-6.668675,13.808422,-20.667797,4
3357,15.994561,2.272638,10.183505,1
3358,12.313768,-1.5865093,-5.623765,6
3359,-2.4322119,10.284001,5.360819,7
3360,-2.8639379,-5.470314,-17.855207,4
3361,0.69464046,-23.829134,12.805207,2
3362,8.82398,9.951397,-4.0848885,7
3363,-20.923683,-3.3838866,2.0246763,5
3364,-17.824072,-5.650939,-8.493478,4
3365,3.173341,-5.567388,-24.896496,4
3366,-4.4154973,18.143436,-10.919608,3
3367,-3.6917293,-14.233498,-4.26774,7
3368,-6.375842,7.206949,13.150645,5
3369,-3.1730936,13.705726,-4.4636893,3
3370,-15.176124,3.3047361,-0.09935457,4
3371,24.802008,-4.8233423,2.562104,1
3372,13.405023,-4.327535,-16.631218,7
3373,-1.0009675,-22.633778,-0.16115329,1
3374,-11.76992,-19.849945,-5.557266,5
3375,-1.9860129,11.6881,-9.606309,5
3376,-9.871859,0.35536742,-17.50388,5
3377,-5.974027,-3.498935,24.111822,3
3378,-0.44871485,16.56069,4.1913576,1
3379,-17.114616,2.9789057,-12.752778,4
3380,1.0690386,7.7216134,-0.6336244,5
3381,26.739174,-8.306627,-2.1549046,2
3382,-7.4253616,16.418955,13.371237,5
3383,7.4225674,-1.7323174,5.816899,7
3384,-1.9518768,-21.226103,-6.344769,7
3385,13.281059,9.177248,4.583949,7
3386,-0.5004078,-20.541779,-2.3224483,7
3387,4.29915,-19.25898,14.424859,5
3388,-2.0855544,-23.308468,-4.791359,7
3389,22.784027,-4.5583,1.7026947,1
3390,-6.9289765,-2.4088423,2.5337622,3
3391,2.6162126,-2.7537003,-10.027931,4
3392,-13.949515,9.654453,-12.053061,5
3393,0.94660753,1.4959244,-1.5404962,7
3394,12.68239,-8.507616,-18.400894,7
3395,-11.8193865,7.0567575,14.037875,3
3396,6.361964,4.040826,4.3347654,6
3397,24.488058,-10.490288,0.081573,2
3398,1.8261395,14.658412,-6.425022,1
3399,-5.0972204,20.649826,-12.546994,4
3400,21.850275,-1.2460101,-15.42389,5
3401,-3.113354,-5.382452,-20.025198,4
3402,11.574017,-2.1242173,-3.218966,3
3403,-8.026991,9.035037,13.009389,6
3404,11.859412,23.115158,3.3991003,6
3405,0.12503366,6.778197,4.671545,1
3406,3.7280548,11.793227,3.5460007,1
3407,-12.896125,-15.08333,-14.654791,4
3408,9.541951,-5.2797623,-0.591328,7
3409,8.740073,1.7418823,11.060218,7
3410,17.571495,6.471885,3.8822854,1
3411,4.4950247,12.744257,19.776693,5
3412,-16.139013,-23.384699,-8.259292,5
3413,-1.7791231,7.948004,-1.4527048,2
3414,-14.289041,15.204164,-11.535325,6
3415,-4.0732226,9.124089,13.200221,3
3416,-2.8530173,-2.4637403,-8.15319,4
3417,25.561293,-3.558769,4.1534576,2
3418,-7.991827,10.215058,-9.559139,5
3419,-0.4670045,-22.857645,9.734575,3
3420,-2.2981453,-2.3882298,24.003887,6
3421,-0.22305539,-14.357295,13.07302,7
3422,6.245107,16.856607,4.7481565,2
3423,-9.958336,-18.200792,-10.3842945,4
3424,-20.19496,-2.4648876,6.3860483,6
3425,6.8631773,14.992787,4.0789733,3
3426,-12.483292,-17.205725,-12.120781,4
3427,5.574153,-3.216112,-23.002504,4
3428,4.0742645,4.1383443,12.861243,7
3429,6.5944204,4.5605197,0.24554953,2
3430,6.1010137,12.820993,15.084162,3
3431,0.75514954,-21.451237,-3.600985,7
3432,-12.414824,8.605369,-6.936387,5
3433,16.114643,-1.1033019,17.82014,6
3434,5.9003778,-20.45464,13.822593,3
3435,-0.25858065,-21.209555,8.263587,3
3436,8.068172,8.272997,-3.1129897,7
3437,-18.332504,-0.20145655,-12.338423,3
3438,-2.2720644,10.571475,5.363148,1
3439,9.956719,18.821217,0.15710804,1
3440,-15.058172,12.730647,-12.452888,6
3441,1.7789748,3.487216,12.306111,7
3442,-17.838575,1.5151219,-12.227897,4
3443,-6.212392,6.7437425,21.65257,5
3444,17.692602,14.74613,0.18727419,2
3445,-7.3936667,4.902415,21.814478,3
3446,0.14345466,-30.776909,0.20772165,2
3447,-6.200425,-19.164612,-2.7023697,5
3448,0.93868876,13.483801,-9.7075815,2
3449,8.704156,5.430954,-3.9787893,3
3450,-12.700502,-20.400505,-7.702826,6
3451,5.995204,12.003585,-7.9364076,2
3452,-14.607528,3.5813828,-5.858515,5
3453,24.360174,-9.001588,-2.849228,2
3454,-3.1412497,0.6817508,14.509335,6
3455,7.556798,21.771898,-10.922767,2
3456,8.923825,19.979681,-10.58907,2
3457,-7.0899143,4.424128,19.07562,3
3458,-1.0199375,-15.10015,4.0614276,7
3459,7.3843603,8.42147,-3.6813118,1
3460,-11.174958,13.343485,1.0154258,6
3461,3.7105088,-3.5223434,6.362004,5
3462,-15.741302,-17.123508,-7.82764,4
3463,16.663685,5.722165,7.4043283,5
3464,5.9808292,-2.0271125,12.702403,5
3465,-2.0729237,-18.619946,16.509777,6
3466,17.913168,-1.8525262,-9.683265,6
3467,26.719345,-8.3374815,-0.10723329,2
3468,-15.088,-18.216967,-4.644045,5
3469,6.953748,22.170729,-9.262479,7
3470,9.484135,20.286413,-8.143955,2
3471,24.531284,-1.2678218,-13.945068,6
3472,0.3595429,12.542794,16.553524,2
3473,8.237152,18.272738,-3.171027,2
3474,17.743319,-5.947718,-0.5161003,1
3475,-7.2823377,-23.401262,-0.4292162,2
3476,-0.16727997,19.56179,2.5887325,1
3477,-10.646742,-17.040604,-12.5813,4
3478,-18.016684,12.396672,-3.8092577,5
3479,-2.0245829,-26.483618,1.5004209,1
3480,5.331632,-0.8957267,-22.019047,4
3481,8.629266,14.952115,1.6997757,7
3482,-7.665088,3.2809343,8.77918,5
3483,19.392836,5.4176307,0.87351066,1
3484,-14.344192,5.537709,-4.86129,4
3485,5.137073,8.4253,-6.3958774,5
3486,-7.187677,3.4328396,8.025794,6
3487,7.4461846,3.7960153,10.418874,1
3488,10.286425,2.639296,11.398849,7
3489,2.9459128,-18.563421,12.927715,7
3490,-1.3128803,-21.205076,-5.425896,7
3491,-0.31446218,-24.786259,8.098652,3
3492,-7.6312513,-5.180261,-10.179312,3
3493,1.0812507,5.9859653,11.303433,3
3494,5.153583,5.755272,4.56446,3
3495,-5.820909,-23.225304,-3.4406705,7
3496,-8.404762,3.7700415,24.011568,6
3497,2.519087,-24.590652,6.6868796,2
3498,11.317055,15.94355,-8.329171,2
3499,20.55521,-3.611003,-12.147124,6
3500,6.765791,8.642842,-4.860444,3
3501,5.2651687,-8.961688,-7.504137,2
3502,19.22854,-4.7600384,8.666282,1
3503,11.119494,18.608883,-8.147209,3
3504,2.7698305,-12.145431,9.81622,2
3505,26.310556,-8.852609,1.6334214,2
3506,4.903828,-9.673071,-4.677238,3
3507,-19.788807,-0.34375966,-13.587748,4
3508,0.5892046,-19.533417,-6.267961,6
3509,6.115924,-1.7741027,13.447313,3
3510,-9.770779,12.880428,-12.1484585,5
3511,-4.657618,-27.389296,0.47843543,6
3512,7.9687433,18.451069,0.9471226,2
3513,24.825012,-7.202577,0.34768057,1
3514,16.730177,-2.269279,15.783693,2
3515,-5.3159165,10.153184,11.809237,6
3516,16.437063,5.726909,-15.35338,3
3517,-25.228626,10.441642,4.1995916,4
3518,-0.24111585,4.3240185,18.44073,3
3519,1.8625491,10.537285,-0.9743419,3
3520,9.58481,6.716103,10.980967,1
3521,0.81111723,-2.9801872,0.49514368,3
3522,-2.0803049,10.829021,-8.832222,5
3523,-4.644626,7.5302296,14.823661,3
3524,-9.643591,-1.8948985,-8.6312685,3
3525,-4.0034623,18.43043,-11.175229,4
3526,-3.5675507,-16.065113,15.190641,2
3527,6.835743,-3.4223936,-21.189749,3
3528,-17.900572,-5.3191504,6.154004,4
3529,14.910764,0.43392882,-14.914511,5
3530,12.552038,2.0932786,6.9830008,5
3531,-7.1331453,7.8062105,14.974873,6
3532,-15.174804,6.4268513,-2.711969,4
3533,-7.1235914,-1.6688251,21.533728,5
3534,5.761246,-17.023642,12.596447,3
3535,4.757433,-4.582392,-21.920202,3
3536,-6.402321,22.216581,-0.92401326,7
3537,-13.296458,14.861375,-8.939257,4
3538,-16.843117,2.4504056,-5.46543,5
3539,-2.417105,-13.332703,13.244193,7
3540,5.7080965,-12.087496,12.401627,6
3541,-12.055638,0.9200079,-9.520367,3
3542,-8.661455,-3.2872002,18.782434,6
3543,11.06675,6.9072924,-0.27168617,3
3544,-18.27587,-2.1420012,-12.418511,5
3545,1.1253253,-19.692385,2.819964,7
3546,-3.255533,-15.976746,13.41717,7
3547,2.6639068,12.097386,-8.378056,3
3548,-1.6050395,14.491553,6.441236,1
3549,-3.8149588,1.9874134,16.7396,3
3550,5.778227,19.82164,9.364136,6
3551,4.462749,9.739035,14.276252,7
3552,-5.468568,11.33523,-7.4967866,6
3553,-3.0040538,-4.864202,27.561228,3
3554,1.5995929,15.573637,-7.6150093,2
3555,14.724842,3.5099576,-1.3725618,1
3556,-7.383005,7.657037,-11.096361,5
3557,-20.538536,0.5332687,-2.0194724,4
3558,4.079731,-4.7014766,-24.986012,4
3559,10.670353,17.503248,-7.0271554,2
3560,-8.343281,7.00484,-8.628769,5
3561,25.188133,-5.158979,-1.1391451,1
3562,8.248917,13.274657,17.210482,1
3563,-2.540182,11.199669,13.058138,2
3564,3.6680555,-6.0906553,-4.9792757,2
3565,19.88042,2.0471342,-11.742284,6
3566,-0.7270495,17.142937,10.594708,6
3567,24.747192,-1.8633926,4.4745517,2
3568,15.629393,3.459456,3.960913,1
3569,15.915041,0.035560913,-16.263401,6
3570,-7.635581,3.323371,8.698494,6
3571,2.868799,-9.087848,-3.8152335,1
3572,-3.1843138,4.335775,18.091612,5
3573,14.212452,18.814468,-7.694599,3
3574,-18.442257,13.040701,-0.93795997,6
3575,19.950693,-2.7771904,-9.865079,6
3576,7.6846166,1.4580262,7.5948277,7
3577,4.8534603,5.208448,16.705893,2
3578,-5.533538,14.885987,-17.862558,4
3579,-4.607341,-1.0196917,23.743408,5
3580,7.1427364,-1.1599137,4.82294,7
3581,-5.697688,-0.018753096,-18.513866,5
3582,16.653646,5.0447154,-1.355075,1
3583,-4.580157,-19.299904,-2.813903,5
3584,-3.1462848,-25.56476,-5.612535,2
3585,-3.1680412,-1.2140107,0.6879411,3
3586,-2.380844,19.90669,2.0568306,1
3587,7.681877,-2.6778343,4.52656,7
3588,-1.0638816,-22.718437,-3.3935437,7
3589,-19.848547,-0.88349086,-13.557278,5
3590,-6.028805,19.625893,-12.240168,4
3591,4.5800695,4.011539,-2.6602557,7
3592,9.825988,-5.910154,-1.3679489,5
3593,-7.3878427,6.897805,-4.415034,6
3594,-4.5265512,-21.578632,-1.9483678,7
3595,26.948742,-7.723017,-0.119607285,2
3596,16.04355,5.9239902,-12.528262,3
3597,10.534049,2.180398,14.865372,7
3598,9.669761,12.157402,-6.243283,2
3599,6.1175394,-10.496792,2.3162107,7
3600,-11.165194,-16.486816,-13.5435295,4
3601,-0.03302648,-16.645279,12.17608,6
3602,-2.0936906,10.727773,-8.920843,5
3603,2.5123718,4.050166,18.013096,5
3604,-13.551066,-0.21660799,-10.850547,3
3605,12.48137,-1.3285009,-1.7542347,3
3606,-5.6618743,12.112794,-10.4365225,6
3607,-5.6976748,12.256841,-5.2313666,6
3608,-15.084287,-8.582438,-3.3245173,5
3609,12.725505,16.00414,4.996116,2
3610,-13.63884,10.954557,2.0360668,5
3611,-1.2363918,1.9208546,7.9907885,3
3612,-1.4437505,20.34894,6.490099,1
3613,6.4012327,23.1085,-11.129428,2
3614,12.255142,8.191777,1.3726466,7
3615,-3.258566,5.914346,8.527951,6
3616,-13.870185,10.8766,2.1298656,5
3617,-9.6447315,-0.61296886,-0.79893553,3
3618,-1.8387685,8.231817,-0.50783294,3
3619,-6.249853,-1.9019507,19.570887,6
3620,13.800796,16.698362,-1.7501446,1
3621,-1.9245335,-22.646614,-4.1082735,3
3622,-13.611376,14.5157795,-3.543163,6
3623,7.377748,4.519072,2.3873336,7
3624,-13.056181,14.935207,-8.406804,4
3625,-4.0780916,21.77127,-8.554491,5
3626,-1.1585807,-25.728296,2.5228708,1
3627,-8.339506,8.729004,-7.3251953,5
3628,14.253906,-0.51641136,5.7095695,2
3629,17.687357,-2.4171474,17.248426,2
3630,6.832214,-4.2813253,-6.5861087,1
3631,-15.408164,-16.486614,-9.381539,4
3632,-16.034645,0.9117703,-11.135838,4
3633,-16.531864,1.8433067,0.6773381,4
3634,7.3025284,-8.932951,-1.9252505,1
3635,14.369673,8.439485,3.5887778,7
3636,-7.67887,9.37038,9.739725,6
3637,-0.8400071,11.497197,15.065877,1
3638,-2.314325,-3.092465,-8.07937,4
3639,4.092542,-8.581586,-3.1270018,7
3640,0.1357477,-2.1206796,-2.0585108,7
3641,8.74372,-0.7010148,-23.577513,3
3642,16.918802,2.3824253,13.778423,2
3643,-16.282925,14.265511,-10.866562,5
3644,-4.2794037,16.654411,1.1194701,1
3645,2.416667,24.019514,-1.7960496,2
3646,20.489853,4.314061,-11.316866,3
3647,-2.3082464,4.735997,-17.062748,1
3648,-13.90156,16.10795,-4.952439,4
3649,-3.3080645,-28.064108,-6.5111003,5
3650,-16.932936,-5.1167717,-8.918214,4
3651,-7.4662952,-3.9398124,18.437086,3
3652,-2.5437543,-13.388077,13.332796,7
3653,15.148706,1.0282345,-15.184239,6
3654,6.8344574,-12.043963,1.3742621,7
3655,1.7302204,-4.544755,18.755571,3
3656,-0.52098364,-16.59392,-0.17190939,1
3657,-19.599386,10.021485,2.1467733,4
3658,-19.024406,13.379995,-0.7040843,6
3659,15.407413,-1.9916687,13.52366,4
3660,9.475308,14.351598,-4.566376,2
3661,26.144043,-6.211351,3.1843543,2
3662,7.941312,10.060144,-8.731249,5
3663,-13.791974,-19.601353,-8.329993,4
3664,-16.510012,-6.6575317,7.6000576,4
3665,-1.3545069,-20.281385,11.950549,5
3666,11.200366,9.268846,4.3763523,2
3667,0.3755979,-3.0847902,2.344692,7
3668,12.627407,19.517925,-8.725673,2
3669,-8.67332,-4.5767655,-13.507501,4
3670,-19.094849,1.8622597,-11.261816,4
3671,-9.141245,4.497946,7.0453744,1
3672,-11.748954,10.2949,-16.05704,5
3673,11.980932,3.2878106,12.479107,7
3674,-0.9208605,-19.216656,-0.6539055,1
3675,-22.706331,10.819152,1.806081,4
3676,6.23551,7.647543,-5.2485986,2
3677,15.474571,1.3030641,8.768951,7
3678,-3.3643816,15.395231,-12.881423,3
3679,8.446815,17.476177,-9.050071,2
3680,-7.6087184,1.4701357,18.616499,6
3681,-5.247909,11.10609,-1.1297028,2
3682,12.159313,18.17122,-10.750851,2
3683,24.655153,-10.164519,-1.7875326,2
3684,-0.43231156,10.081242,20.934687,6
3685,-6.9425545,6.8310213,-3.9563859,4
3686,11.325685,0.30340022,-3.0561733,1
3687,-0.32609642,-6.753626,17.840456,6
3688,4.5537844,-16.655231,11.421267,3
3689,10.925033,19.61165,-8.017555,2
3690,-1.3903186,8.647609,-5.8307133,7
3691,-8.370595,3.1109369,-8.397544,5
3692,-1.2089187,20.294024,4.967812,1
3693,14.10705,15.045581,-11.102056,1
3694,-0.617243,12.024612,15.118404,1
3695,2.2368648,1.8006997,11.864488,3
3696,18.747602,-7.9249215,-0.99884146,1
3697,3.9558723,-3.345564,-1.7214917,1
3698,-3.7762454,16.499722,1.1925156,1
3699,8.345868,19.987799,5.3367333,2
3700,8.358812,-7.539763,-6.617625,1
3701,5.35373,-22.231974,15.996841,5
3702,27.203663,-2.2728245,1.5093807,2
3703,1.6388537,-26.055208,-5.9951024,7
3704,-8.470323,-2.1624727,3.3392413,7
3705,-4.3688316,7.2078795,-3.6974292,4
3706,1.1441435,-25.573683,-8.607074,6
3707,-8.534897,10.3399725,-13.8987875,5
3708,-20.537378,-0.20366442,-3.1040132,3
3709,-5.9859495,8.961255,-6.2176943,5
3710,11.945963,9.971987,2.4432313,3
3711,19.595745,-1.0232723,-15.120094,5
3712,9.807566,-19.294832,13.526615,6
3713,-7.3947372,-28.971296,-4.5168524,6
3714,-10.140404,9.1576395,14.960407,5
3715,3.4467807,-15.856761,12.689574,3
3716,-16.186758,-8.187937,-6.5629296,4
3717,-0.41060677,11.764344,13.885887,1
3718,-15.5732155,-8.649661,6.8716445,4
3719,7.2999344,-2.4560232,15.291036,5
3720,-13.376543,15.008333,-8.998757,4
3721,12.545846,13.309259,8.896044,1
3722,12.015567,3.2290943,12.679498,7
3723,13.5945635,15.933748,-11.856903,1
3724,6.7722726,12.908037,-0.7411572,7
3725,-21.14709,-4.8647265,-0.22431272,5
3726,-7.8023634,14.987493,10.995518,3
3727,19.26159,1.9235512,-11.4681635,5
3728,0.40682796,-23.41258,-3.1016788,1
3729,-9.934306,-0.40598398,22.728218,6
3730,-4.534052,17.813845,1.1573561,2
3731,-10.003409,5.82928,10.839094,6
3732,-3.6948717,17.491213,1.4668205,1
3733,-2.9035673,13.341302,8.620704,2
3734,-18.719154,-0.5211508,-14.627818,4
3735,-3.9575386,-24.015055,-5.2093754,7
3736,-0.91973674,-15.229725,4.003481,1
3737,11.046699,7.0267186,-1.7128085,3
3738,13.366497,-4.6770663,13.848385,2
3739,-2.8299146,5.120213,19.54605,4
3740,-5.3788705,-15.110843,0.9059276,1
3741,-16.539095,-7.1355844,-5.22518,4
3742,-5.233579,21.962734,-12.656725,4
3743,-2.5680447,-16.504953,-6.3942413,1
3744,-13.530794,-21.007645,-8.226514,6
3745,0.1665307,-26.70333,0.31993508,1
3746,-15.588608,1.0610168,-10.506422,4
3747,-0.297856,-23.101936,8.730014,3
3748,-0.4888065,21.372395,-13.520626,4
3749,-15.051487,5.7486725,-5.434392,4
3750,16.336498,-0.40775597,12.561764,3
3751,0.49149653,17.97925,3.2336452,1
3752,-1.1324805,18.194317,-12.990563,3
3753,-6.772038,14.109962,-2.3855855,6
3754,8.99238,14.504491,5.070533,1
3755,7.544955,-3.993383,5.8262486,1
3756,-6.348776,16.573235,12.626121,2
3757,-1.1316291,9.465096,14.890051,2
3758,15.82332,-3.6514993,16.720934,2
3759,7.46515,10.493559,0.23045251,7
3760,-10.104864,-21.769093,-3.5048382,4
3761,2.4616683,-12.647466,9.803803,2
3762,1.3953552,-20.510498,-6.3924093,7
3763,-21.508673,-2.5739489,5.488083,6
3764,18.205076,-3.9576283,-9.517455,7
3765,-8.948844,3.240711,-12.074924,5
3766,18.699335,-5.093168,4.1161213,2
3767,-5.281505,-2.0810823,25.810059,5
3768,5.980688,13.552042,11.756836,1
3769,-1.1647425,-25.218481,-10.38373,5
3770,-7.5792384,-14.703467,3.632749,3
3771,-1.5726881,-27.69269,-0.9401103,2
3772,-9.39959,3.247733,-12.288396,5
3773,-18.26868,-6.253932,-7.1304626,4
3774,-1.340216,18.024885,-5.554439,2
3775,2.735425,1.58503,5.915011,7
3776,4.4902945,2.3303533,-2.3083751,3
3777,-0.051350035,-15.971289,-2.5249126,2
3778,-15.121556,17.781801,-5.3893933,4
3779,11.681357,12.966583,0.40632805,7
3780,-4.007636,1.1063204,-18.026402,5
3781,3.017618,-17.738264,16.70412,6
3782,0.10629676,-13.395332,-1.151362,3
