,1st-comp,2nd-comp,3rd-comp,label
2957,15.640194,-4.9219546,1.5470953,3
2958,25.078215,-3.9653783,-2.9960904,5
2959,25.766306,-2.432168,-14.368518,2
2960,-6.691178,5.568689,-18.50142,6
2961,-2.455037,5.600056,-5.6286774,2
2962,20.800226,1.0187389,-9.941452,2
2963,9.233216,16.4898,-6.761804,5
2964,-6.3693924,-25.991705,1.2050737,2
2965,-12.918059,5.8536415,12.937313,7
2966,-18.656689,-4.756784,1.1664176,3
2967,5.45614,-19.687757,0.86447257,3
2968,-0.8152028,-5.6550784,15.79364,7
2969,2.5274582,-2.7515504,-1.1607914,3
2970,-2.1854105,-4.792768,7.7776546,1
2971,-17.0887,6.052895,-19.304949,5
2972,-26.721146,-0.61814195,-4.380842,4
2973,-2.9786801,11.321002,12.071952,1
2974,20.163671,-2.487475,9.007396,7
2975,6.194982,-12.585022,-7.791521,2
2976,-22.856716,5.071793,-2.1702507,4
2977,5.53504,-20.55217,-10.535022,6
2978,-8.751429,-18.24805,-10.722038,5
2979,5.1456294,-5.1955433,20.201048,7
2980,-11.8801365,9.548557,2.089544,4
2981,15.715562,-7.910575,14.219807,1
2982,-27.421127,-0.6414254,-4.180883,4
2983,-15.400076,6.0218925,-19.677444,5
2984,12.099148,20.441914,-12.581682,6
2985,-20.117733,13.122299,0.55275416,4
2986,12.406236,16.159113,-9.559647,5
2987,4.328492,-16.311535,16.742157,1
2988,13.917566,14.5667925,-6.748977,6
2989,-15.233445,-19.16767,-5.1590595,3
2990,13.927536,-7.010721,7.5588655,7
2991,-0.08438531,-25.763407,-3.135874,2
2992,8.1245,22.169535,-5.523091,6
2993,20.892233,4.385922,9.024937,3
2994,-3.8582444,-22.17681,-0.18514937,2
2995,-7.8794327,14.964823,2.667224,3
2996,19.090004,8.546448,12.52153,4
2997,-10.405519,-14.298676,-7.9783063,3
2998,20.486418,-1.1488492,-13.060006,2
2999,10.872657,-0.46222106,-11.605334,2
3000,-12.835966,5.331096,-1.5992343,7
3001,-3.2141623,2.9375267,13.141465,1
3002,-16.196108,-13.079864,-11.851937,3
3003,0.33123004,13.405139,-6.1251473,5
3004,9.152025,10.544103,-13.317893,2
3005,4.2566147,-1.3447862,-13.20007,5
3006,10.641125,4.25401,-12.8240795,2
3007,-7.8330345,-24.900175,-3.6794438,5
3008,-10.295787,8.355654,-16.47904,5
3009,-8.554948,-6.838345,13.042566,7
3010,-11.3672695,2.1441026,-0.51235604,3
3011,3.589563,-18.856977,0.33457327,3
3012,2.3950088,4.4299226,22.712307,7
3013,16.13434,-4.17426,4.889152,4
3014,-8.061203,-7.445028,-14.981408,5
3015,9.069661,0.6689636,-4.1487126,3
3016,2.870867,-18.838802,12.721018,7
3017,2.1137626,0.71561855,-0.7280632,3
3018,8.9101,-2.8434222,-14.904226,2
3019,-2.8412647,-24.556524,-2.9102352,5
3020,-2.2685745,3.3608303,-4.792424,2
3021,-12.721602,-15.4622345,-6.9370575,3
3022,-8.730694,-6.138598,-25.066135,4
3023,9.836234,14.286404,6.6451063,3
3024,15.3229065,-7.4123497,14.131277,1
3025,-12.830177,-3.2349727,-1.6645372,3
3026,8.502958,16.512777,8.180095,3
3027,8.192988,10.563127,-7.9318457,2
3028,6.5402284,-17.92053,2.9409592,3
3029,-2.5529552,10.629958,-14.829828,5
3030,14.877661,22.074905,-3.447413,6
3031,18.929857,0.68371373,-13.108338,2
3032,-11.116862,-6.7917986,8.312706,2
3033,4.121209,3.3809686,-16.556118,5
3034,12.9961195,18.354233,-2.6990097,6
3035,-14.8089075,-16.799994,-4.701643,4
3036,2.9659922,9.895064,-5.188607,2
3037,15.884659,12.23834,-0.7421079,6
3038,-2.8495007,-25.52734,1.1839213,2
3039,-2.1526425,8.481396,20.952433,1
3040,-7.702909,20.1103,-3.868962,4
3041,4.8169193,5.613914,14.993317,7
3042,11.11228,21.915249,-5.3212376,6
3043,-1.252371,14.359973,-14.42484,2
3044,-23.36262,-4.547463,-10.200771,2
3045,-19.098839,1.7027714,11.169539,4
3046,-20.691442,-3.984161,1.9244565,4
3047,-9.072965,4.206902,-19.310026,5
3048,8.792194,1.960629,1.3553478,3
3049,-6.239063,-15.45688,7.7551517,1
3050,-10.612723,6.815646,-9.475301,5
3051,-16.63212,4.593292,5.3997674,4
3052,7.8501635,-7.9224887,12.581739,1
3053,9.232354,15.679547,9.420817,3
3054,4.229288,-13.246867,-0.31028602,7
3055,-6.007091,12.632755,-1.9380891,3
3056,-3.1594481,4.2907815,-4.2966566,3
3057,-15.287188,7.0534983,-19.695868,2
3058,-5.252874,11.986156,-16.169495,2
3059,-7.6995845,-6.2685094,-0.92822796,3
3060,-7.196058,8.670366,-12.283987,5
3061,-16.126795,0.15658578,-2.5494225,2
3062,-14.471833,-2.4485755,-6.4759593,5
3063,-5.3311706,-22.030756,2.5187247,5
3064,-17.738918,-10.06781,-12.761145,4
3065,-14.231871,9.622114,-15.93938,6
3066,3.4735699,-6.1607533,13.507887,1
3067,9.1563425,-17.34984,-0.0019723664,3
3068,0.7207656,2.6465664,-7.66667,2
3069,-11.030472,5.648922,10.709201,7
3070,3.503365,8.846612,23.179176,1
3071,1.0361358,-18.050163,18.381186,7
3072,7.057497,-3.8955028,-7.5868125,5
3073,-15.122076,17.11561,8.233821,4
3074,18.139772,5.979146,-1.2841498,3
3075,11.531253,4.5350876,-1.1657153,3
3076,-1.5895308,3.5793524,-3.8146906,3
3077,10.566103,23.284792,-5.4960456,6
3078,-19.257479,-0.030149288,11.829074,4
3079,9.096398,2.1239228,18.58961,1
3080,3.1285832,-19.536083,18.20158,7
3081,-19.33252,-10.824243,-11.221637,4
3082,-8.69409,1.2702464,-11.123001,5
3083,-4.8304343,-4.158776,12.041267,1
3084,8.69125,-2.3538175,-11.979397,2
3085,-5.3561816,4.895104,-22.247135,5
3086,7.357478,-18.96519,2.8593338,3
3087,25.514519,-9.255906,-7.310749,6
3088,-4.194397,0.7807691,2.531721,3
3089,9.017033,-20.568525,-12.00124,6
3090,3.5653107,13.910287,5.9977427,3
3091,-7.3427334,-5.766469,0.47152472,2
3092,11.163077,13.617705,-0.79938936,5
3093,0.5653129,-20.72933,11.922865,1
3094,-20.481173,-3.8802435,11.799683,4
3095,4.8470173,5.7931733,23.298756,7
3096,-6.4833755,5.7463446,-18.317131,6
3097,-4.8387723,-8.505558,10.8334465,7
3098,-18.75343,6.280327,5.2023683,4
3099,19.988873,9.467184,-7.917185,2
3100,8.75868,0.3632044,16.789192,1
3101,11.715059,16.809175,-11.18726,6
3102,-19.919462,-10.764712,-11.408991,4
3103,0.4171795,13.037775,-2.474627,3
3104,8.077714,-0.4418252,-3.5540164,3
3105,25.442476,-5.199378,-3.6763437,5
3106,4.5424986,-4.646553,9.859228,7
3107,-3.316761,0.7418905,3.7997432,1
3108,-4.572731,11.624821,21.749193,1
3109,8.212997,0.58641535,0.41505867,3
3110,-2.4919722,3.4894562,-4.642363,5
3111,19.835253,-5.6530275,12.748739,1
3112,15.995308,6.4373198,-7.7977395,2
3113,4.820561,6.3483467,-7.958372,2
3114,6.5617247,15.252998,2.5551946,3
3115,24.07704,-0.993617,-13.6384535,2
3116,-11.7462845,4.7067165,-3.5402706,2
3117,18.814064,3.1918266,9.314559,4
3118,4.174399,9.376729,24.257198,1
3119,9.462618,-0.10092681,18.149492,1
3120,-6.844783,-5.019244,13.739001,1
3121,15.648341,23.087141,-7.999394,6
3122,-17.555761,3.581134,-16.074615,2
3123,-10.653704,7.7576003,8.316948,3
3124,-0.40677565,-11.757615,5.5012455,7
3125,-2.9203382,2.3294141,-13.478627,5
3126,-14.552005,-4.0064945,-13.394281,5
3127,2.4517128,-17.851885,21.193487,1
3128,18.382286,7.9842763,-2.6938803,2
3129,-5.948503,9.261912,21.754452,1
3130,-19.587498,-9.945551,-11.442073,4
3131,-8.48453,-7.325415,11.318636,7
3132,2.6414752,-18.315004,12.578081,7
3133,1.1464497,12.654799,-8.181,5
3134,9.88967,16.83477,-4.6160116,6
3135,26.339977,-7.3063045,-0.81057954,6
3136,20.159391,7.475877,9.881798,4
3137,15.831303,-0.7748262,9.835917,7
3138,21.902145,-7.8568645,-5.3641706,5
3139,5.5756984,-6.086022,16.27872,7
3140,-5.7380185,5.6044374,-19.29084,5
3141,-19.259027,-2.194883,1.1438459,4
3142,5.613828,12.5110855,4.323612,3
3143,18.252583,-1.4084294,-8.038742,2
3144,5.126708,10.30634,2.2538543,3
3145,-18.683365,2.4267411,11.541906,4
3146,4.6777635,-5.9335885,-8.43237,2
3147,-0.19216238,-25.7847,-3.2981088,2
3148,-21.870892,-5.807053,-6.274126,1
3149,16.701649,14.142379,2.411338,6
3150,-19.084068,3.1921976,6.37862,4
3151,5.656425,-5.3208685,15.714581,7
3152,-15.550504,-12.465698,-12.6488695,3
3153,-6.883786,14.185583,19.863459,1
3154,-5.542048,11.323682,20.992455,1
3155,5.8857265,8.179536,-11.409361,5
3156,6.2723956,-6.25143,-13.88515,2
3157,8.313454,-20.535799,-9.790924,6
3158,-0.48237452,3.342754,-5.498316,2
3159,15.235385,3.5234988,-8.425148,5
3160,-9.701352,-22.646893,-5.88549,6
3161,-20.44465,-6.021576,0.6786028,4
3162,-7.448973,-22.061588,4.0875416,2
3163,0.42073795,-16.961882,15.539903,7
3164,8.974015,-15.596615,-5.5218363,6
3165,18.919312,-0.387247,-12.062271,2
3166,10.726257,-21.017925,-7.9576755,5
3167,3.161768,8.044515,1.3682886,3
3168,-4.344067,-8.932683,-20.621323,6
3169,3.7207987,13.469102,-11.430967,6
3170,-7.4314146,2.0624244,-8.244593,2
3171,4.4138966,5.6295695,-7.9903345,5
3172,0.9524931,-22.182865,12.210486,1
3173,-12.856736,0.1434806,-4.4807124,2
3174,1.0944281,0.18861426,18.543917,7
3175,16.442541,20.64996,-6.2249093,5
3176,-12.55033,21.677784,-4.9523516,4
3177,-10.709403,19.942915,-5.1716585,4
3178,1.7312275,-13.582064,9.106327,1
3179,-9.2278385,1.2305713,-9.646033,2
3180,-13.931037,6.805065,-19.194077,5
3181,5.7980804,-0.39195326,-16.704607,5
3182,-10.760388,5.1579103,-19.349876,5
3183,18.512278,4.6110897,9.37883,4
3184,-1.3321726,12.535955,-13.491328,2
3185,5.821438,13.10579,-3.7928638,6
3186,-18.54759,-1.8097696,-5.733293,2
3187,-9.232232,-20.484118,-5.8044753,6
3188,-14.439175,-17.832376,-3.945391,4
3189,2.7522125,-17.163454,7.0526304,1
3190,15.582004,19.735369,-10.374198,6
3191,7.655828,-21.455448,-7.976275,6
3192,-3.6176243,-15.393928,11.276135,1
3193,-14.976618,4.7619314,-0.45069277,3
3194,18.384802,-5.6827984,1.9915438,3
3195,-2.7942624,13.768439,14.777941,1
3196,11.377771,-1.1695893,-10.096928,6
3197,-11.539506,19.539736,-3.2112334,4
3198,-8.299048,-10.27737,-13.769347,5
3199,5.556037,-4.1138635,-11.9373255,2
3200,-26.398771,-0.5976537,-6.751929,4
3201,2.3645122,11.572595,8.915564,4
3202,-8.734969,-25.316776,-2.2023194,2
3203,16.813662,13.449863,-0.09956764,6
3204,2.3196394,10.538525,17.17085,1
3205,-5.567678,-23.830816,1.7094905,2
3206,6.554716,1.275735,-10.916196,5
3207,6.0250125,-22.792793,-6.4156866,5
3208,-2.2087696,-24.101845,6.9913235,3
3209,15.1512575,3.7269661,-8.303746,2
3210,-4.9117846,3.2741368,-15.820039,6
3211,5.5435104,8.053433,-7.135555,6
3212,1.2030339,6.754263,28.406609,1
3213,-16.688143,16.357569,9.020521,4
3214,12.8571205,13.423995,-11.210446,5
3215,11.8376255,18.295462,-6.849178,5
3216,9.1712265,15.434679,-9.326933,5
3217,-15.653667,-2.2189555,-9.91941,3
3218,-5.5226517,5.1030135,24.464075,1
3219,8.35903,13.537215,-12.833429,5
3220,-19.233818,0.574952,11.461378,4
3221,1.032421,4.128973,30.789742,1
3222,-2.351205,-12.617812,20.240694,7
3223,-9.083747,-9.565164,1.2554177,1
3224,4.7563367,-0.8407694,1.0438087,3
3225,26.41381,-5.2768736,0.52014744,6
3226,-9.890203,-9.283655,-5.7685394,6
3227,-0.70675766,-1.1905679,2.0925632,4
3228,23.555487,1.5118215,-14.105884,2
3229,13.033095,15.0534725,-4.147378,5
3230,22.54383,-10.658681,-6.2712216,6
3231,-7.164254,-14.652867,-12.60432,3
3232,8.1935425,-2.2263758,-4.7546525,3
3233,5.9154906,-3.338093,13.963469,7
3234,-4.4968534,14.464667,-15.231602,6
3235,11.485055,14.207724,-0.29611954,6
3236,5.9378304,2.0037813,14.245861,7
3237,-10.600967,21.541512,-6.962169,4
3238,20.781624,-6.8903613,2.4514697,3
3239,1.3000247,-19.408493,14.880557,1
3240,10.078723,-19.525164,-6.1425033,6
3241,9.065769,2.3687477,15.085966,1
3242,-8.947456,11.858698,20.588526,1
3243,-11.218815,19.269545,-2.850317,4
3244,-14.828349,12.05304,1.7643843,4
3245,-9.220457,19.08935,3.8858202,4
3246,-3.654476,-25.164728,-2.1854355,2
3247,5.941984,14.707805,10.617182,4
3248,11.511635,1.6337996,-15.32198,6
3249,2.2914097,14.297354,-10.604659,5
3250,-18.446733,11.659077,0.56432843,4
3251,5.5592074,12.013922,8.458827,3
3252,0.96064496,-13.586972,3.3015802,2
3253,-22.428928,3.8437135,-2.6810048,4
3254,-5.644221,-6.161299,16.059818,7
3255,-6.6194057,4.585642,-3.6549532,3
3256,8.386995,8.045753,7.614329,2
3257,-8.786677,-6.419213,-25.363379,4
3258,-18.902409,11.791711,0.6423143,4
3259,-1.9596109,13.88007,4.8397875,6
3260,-17.192278,6.7643523,-19.64036,5
3261,-20.156055,2.366547,-5.1205688,3
3262,4.637196,8.772245,20.784323,1
3263,5.140021,0.4758773,-13.409068,6
3264,-22.36713,-8.003529,-11.621815,4
3265,-17.003971,2.2695825,-8.6472,5
3266,6.742245,-6.4294124,22.549538,7
3267,14.58337,-8.421664,13.192995,1
3268,7.5226607,9.4622965,7.3309,3
3269,-7.8387413,-6.5199833,-24.414782,4
3270,18.412733,14.376199,-3.4570715,6
3271,24.090311,4.6869926,6.6853266,5
3272,-6.0482454,-4.5272493,13.291081,1
3273,7.4808264,-18.595716,-7.985062,6
3274,6.0536346,9.746059,6.808461,3
3275,-8.8096285,-7.00227,11.41221,3
3276,19.060196,-8.583506,3.2348309,3
3277,18.738678,7.4157586,10.94991,4
3278,-9.12645,-4.2980366,0.43373936,4
3279,5.9469795,11.592083,-14.47523,6
3280,-19.136211,-0.166502,11.147083,4
3281,-23.02171,4.7909636,-1.1621742,4
3282,-5.6255007,5.048001,-16.083723,6
3283,12.078152,21.472944,-12.9536085,6
3284,5.200222,-0.93741876,10.427547,1
3285,-4.1660757,-6.268764,16.346458,7
3286,-3.77143,13.299512,12.963048,7
3287,4.4289274,-22.085203,-8.939085,6
3288,-18.856834,0.58453465,-10.801594,5
3289,-20.091679,-3.5803535,12.2517605,4
3290,-5.010208,-24.100891,-1.0753076,5
3291,8.73993,-7.414149,12.346539,1
3292,-7.370019,-0.23010711,5.218171,2
3293,-6.243386,-26.967707,-1.6859605,2
3294,4.1271524,9.736477,18.031063,1
3295,18.089159,7.8692365,12.488077,4
3296,-7.0120835,20.242992,4.166816,4
3297,-8.486589,-16.00071,-15.142142,5
3298,-9.757662,5.832166,8.05173,7
3299,-8.474961,5.634542,20.199572,1
3300,4.0927405,7.891185,-13.409064,2
3301,2.7309368,10.828822,3.7677934,3
3302,0.39952725,-7.276473,2.3994899,7
3303,13.659014,-6.470728,13.646618,1
3304,-19.65173,2.5623834,10.7432785,4
3305,-10.309262,2.137031,1.7628962,7
3306,-3.4108012,-0.45616344,3.068658,1
3307,-0.70125765,-0.55868185,2.7371502,7
3308,-26.782,-2.017378,-5.6540017,4
3309,-0.1946634,3.985834,23.474516,7
3310,-4.736559,13.88305,-12.949652,6
3311,-10.654629,20.718323,-4.71835,4
3312,6.399067,-7.9741683,19.358673,1
3313,23.624283,-1.6303108,-12.030191,2
3314,-21.974497,-8.516522,-12.690671,4
3315,2.256596,-2.8372383,22.708422,7
3316,-4.214565,-9.868804,-22.919537,3
3317,26.231432,0.10329062,-11.917854,2
3318,-0.61148036,-7.139471,17.371626,7
3319,18.352768,5.6659727,-9.444778,2
3320,0.45567676,6.068151,-14.845504,5
3321,-12.182818,11.860923,-11.441487,5
3322,18.322622,7.7854657,11.432892,4
3323,-3.8725028,8.184897,-16.280987,5
3324,9.995708,18.188831,-0.7660037,6
3325,-8.308749,-5.193274,10.526977,7
3326,-13.917619,9.0096445,-8.02461,5
3327,8.115157,10.246478,-4.1899576,5
3328,11.701549,16.007683,-6.2665377,6
3329,2.835354,-1.074106,-9.847771,2
3330,-8.26425,-6.8640366,9.786536,7
3331,14.138242,12.3606415,-7.6522703,6
3332,2.6812797,1.6792586,-12.7025175,5
3333,18.605663,-8.335865,4.0958624,3
3334,11.89404,12.466643,-1.4406705,6
3335,-5.266132,10.054528,-7.465449,2
3336,10.610525,16.011175,9.078779,3
3337,-4.075675,13.900222,-19.488262,5
3338,-5.437425,18.013577,0.6228757,4
3339,-7.092998,0.14992134,10.479088,1
3340,7.3048196,-8.925557,11.9216585,1
3341,-22.166012,-3.7299576,-8.365785,1
3342,4.638504,4.702906,-9.271843,2
3343,-2.7922113,-22.448032,6.91991,3
3344,-21.199816,-1.3673091,10.707803,4
3345,1.9046767,-17.821928,16.290977,7
3346,6.8625865,13.854051,-3.7302299,6
3347,20.604921,10.154636,-6.272641,2
3348,-4.8562007,-4.38148,11.953283,1
3349,-12.366792,1.7851071,-3.578191,3
3350,16.21666,-4.126811,4.6525574,4
3351,0.7497384,-18.49348,-8.388343,6
3352,-3.6185327,-29.448435,-1.9262552,5
3353,-2.7133389,-0.8561621,16.51478,1
3354,0.40473548,-20.316402,14.246409,4
3355,-6.206451,-2.5306149,10.572295,1
3356,-12.267437,21.763655,-5.0945754,4
3357,8.150866,-4.8351974,17.020561,1
3358,1.016436,-7.60608,1.9680791,6
3359,-6.0371614,4.035524,16.524181,7
3360,-23.795923,-0.8647944,-6.0539136,4
3361,4.699841,-17.219364,-6.3675575,2
3362,-0.8876805,2.881434,17.0699,7
3363,-5.943835,-10.851723,-16.306719,5
3364,-22.479166,-8.033583,-11.856904,4
3365,18.664804,8.071742,12.789341,4
3366,-10.9403925,16.128857,2.18466,3
3367,-1.0632443,-14.004934,9.001702,7
3368,4.266786,11.883628,-7.5122595,5
3369,-5.263234,10.576949,-2.7385912,3
3370,-13.413195,12.680379,2.2636943,4
3371,15.971772,-8.5477915,13.534242,1
3372,17.632595,-1.743858,10.7858095,7
3373,2.4396362,-22.721546,16.31095,1
3374,-7.731167,-19.563782,-6.154823,5
3375,-1.831595,3.103139,-17.688534,5
3376,-14.680444,-3.3605723,-11.423574,5
3377,11.326816,14.98582,8.59974,3
3378,-5.0717936,5.606668,21.861126,1
3379,-19.923038,-4.8680267,3.062351,4
3380,0.027141845,3.098321,-6.6266036,5
3381,25.062967,-0.47326598,-15.540504,2
3382,2.056603,15.34439,-4.5620995,5
3383,-0.50293815,-0.35444137,9.760168,7
3384,2.7791438,-19.162678,18.282373,7
3385,6.2318645,3.027298,19.168129,7
3386,1.8781486,-18.631676,10.145233,7
3387,10.987032,-20.795279,-6.7403393,5
3388,1.383364,-22.410814,17.447504,7
3389,14.048885,-8.350425,12.213799,1
3390,-11.903697,6.087949,-1.9116235,3
3391,-10.831185,-2.6960256,0.05291568,4
3392,-12.349194,6.229975,-15.37715,5
3393,-6.050355,0.77587646,12.487527,7
3394,20.749378,-3.9350066,11.225024,7
3395,2.079052,17.43309,-12.48733,3
3396,10.616284,7.6913986,-7.707783,6
3397,25.266346,1.2749513,-13.62434,2
3398,-5.5672307,6.207083,25.34942,1
3399,-9.015127,19.821579,4.4323697,4
3400,26.458353,-8.971265,-3.5025392,5
3401,-25.72199,-0.6279088,-6.6286974,4
3402,-0.5224646,-6.1900544,3.1673582,3
3403,3.8228977,14.117786,-9.906907,6
3404,11.323173,1.7503892,-16.491852,6
3405,-5.864606,2.478129,17.2461,1
3406,-1.3586876,9.750164,21.733116,1
3407,-18.976171,-16.458845,0.809011,4
3408,-2.2868938,-7.0145044,6.338948,7
3409,3.102265,-5.081384,20.30761,7
3410,8.443573,1.3746959,19.694542,1
3411,14.039359,9.937788,-1.4705005,5
3412,-13.341561,-20.96675,-6.1839623,5
3413,-1.9084204,5.4661903,-7.4273257,2
3414,-11.724055,9.986082,-18.883177,6
3415,2.3553534,11.312053,1.9918331,3
3416,-10.987033,1.9372939,0.15383989,4
3417,19.319155,-0.9736276,-13.009973,2
3418,-6.7988453,3.939913,-19.686148,5
3419,6.492485,-19.229784,3.404907,3
3420,12.254143,13.488258,-5.026192,6
3421,-1.0995779,-10.709781,21.07832,7
3422,6.8161755,-0.22189315,-20.213535,2
3423,-13.361008,-16.051926,-0.8671743,4
3424,-3.4093707,-9.22858,-18.737661,6
3425,6.1351237,-1.0522066,-1.4306749,3
3426,-16.381536,-16.63798,-1.0210291,4
3427,17.889204,4.7383547,11.1287775,4
3428,2.763305,6.751173,9.715607,7
3429,13.798678,-0.09433546,-11.53014,2
3430,7.120069,9.023769,1.6356175,3
3431,0.078627,-18.499496,15.975506,7
3432,-8.294762,12.86447,-17.859509,5
3433,18.593,4.885657,-8.582346,6
3434,8.82527,-16.393318,1.1179972,3
3435,5.9410152,-19.468616,1.962496,3
3436,0.45083553,6.4752913,17.543587,7
3437,-19.265776,-5.2022443,-0.5033396,3
3438,-5.3085628,4.5504055,16.315718,1
3439,3.7126956,8.836975,23.067846,1
3440,-14.293912,9.672765,-16.020721,6
3441,-9.235826,2.9787986,18.723427,7
3442,-19.791245,-5.3798027,1.6094823,4
3443,9.798781,18.443542,-5.4915957,5
3444,4.6496024,3.423804,-7.7620273,2
3445,4.294328,15.647497,7.486651,3
3446,-2.481427,-26.31003,-3.3224454,2
3447,-0.64266384,-25.713272,-3.5327446,5
3448,-0.013431169,1.8268201,-16.94442,2
3449,5.3798437,-4.2973576,-1.3737828,3
3450,-9.829923,-18.70427,-5.0618744,6
3451,6.1789284,-1.0954504,-8.458131,2
3452,-3.9336243,8.955464,-13.023933,5
3453,25.785843,-0.9920447,-13.241925,2
3454,10.046063,18.472324,-1.2677324,6
3455,9.0570965,-2.0349593,-17.307928,2
3456,6.7448983,-4.3257623,-15.207608,2
3457,4.681575,16.412258,4.033508,3
3458,-4.0324516,-15.111837,12.669159,7
3459,0.5029443,6.388667,17.635933,1
3460,-4.7535877,10.829567,-11.409657,6
3461,8.819956,8.364559,6.7513795,5
3462,-10.26685,-12.874256,-6.469712,4
3463,17.048172,3.2901685,-7.6483617,5
3464,22.639284,0.12856327,-6.9912386,5
3465,1.4627634,-18.904905,-7.7124085,6
3466,23.69717,-3.4752443,-1.2705908,6
3467,23.845493,-0.97589815,-14.046673,2
3468,-8.43126,-19.200325,-6.511683,5
3469,6.759259,8.166789,21.2719,7
3470,5.7822804,-5.08974,-16.39127,2
3471,23.107254,-10.25231,-5.351049,6
3472,7.4333496,10.955773,-9.389375,2
3473,2.8769846,0.865071,-13.832659,2
3474,13.301234,-9.933407,8.291187,1
3475,-1.6764952,-23.930967,1.2076302,2
3476,-6.8772697,10.6471405,22.465567,1
3477,-15.427138,-16.490791,0.14651269,4
3478,-11.813043,11.398886,-11.825684,5
3479,3.346392,-22.538479,12.846765,1
3480,18.239613,5.4493465,8.750444,4
3481,1.4008645,3.759173,21.496773,7
3482,12.056904,14.578418,-12.889185,5
3483,10.543979,1.1987993,16.5996,1
3484,-18.123053,6.0736103,5.9024467,4
3485,3.24913,-2.5087285,-6.7830563,5
3486,11.953398,14.731428,-13.350699,6
3487,2.1792328,-3.837502,18.832401,1
3488,3.7400708,-5.463865,19.598232,7
3489,-4.672401,-10.778981,20.412836,7
3490,2.4003623,-21.829372,17.382702,7
3491,5.0917687,-18.420042,3.5961878,3
3492,-18.092552,2.2710946,-4.412967,3
3493,1.2521759,6.3474064,1.0505979,3
3494,-0.074554935,8.399424,1.4124607,3
3495,2.653812,-19.460314,12.53882,7
3496,10.425259,20.275106,-9.820838,6
3497,4.3765626,-17.881721,-11.273602,2
3498,4.8703113,-2.9984894,-14.957409,2
3499,23.065884,-6.391559,-4.217009,6
3500,5.0259643,-2.0181901,-6.311452,3
3501,-7.638706,-2.3446107,3.4533122,2
3502,8.161271,-5.5144563,26.351803,1
3503,8.808504,-1.7512923,1.2139262,3
3504,7.024733,-13.209132,-6.5611753,2
3505,22.832365,1.0195647,-14.235201,2
3506,-7.79582,-2.410843,5.8780093,3
3507,-20.809626,-6.3022757,-0.99454296,4
3508,-7.8917146,-25.173826,2.4814508,6
3509,18.84582,5.8120875,-1.2187676,3
3510,-8.807632,6.84012,-20.98609,5
3511,-0.85003424,-21.571077,0.8918906,6
3512,4.95992,2.2817712,-10.479199,2
3513,15.482594,-6.692784,12.610955,1
3514,19.502033,5.698576,-7.192755,2
3515,6.5713773,9.726505,-12.655295,6
3516,18.575205,-3.2480826,3.9590278,3
3517,-18.85477,-4.5898647,11.939049,4
3518,4.5559855,11.278852,5.265197,3
3519,3.1990447,-0.39255944,-1.6975452,3
3520,-2.755592,9.946122,13.917075,1
3521,-7.2568474,-4.5368643,11.779011,3
3522,-2.6664827,3.0496812,-16.472626,5
3523,1.9390212,12.190283,2.7637885,3
3524,-16.930529,3.7279508,-1.4604461,3
3525,-10.140164,18.262913,2.5927553,4
3526,1.1169454,-17.736662,-6.5034957,2
3527,20.74414,3.7520328,8.818559,3
3528,-3.8341937,-5.757627,-23.693554,4
3529,21.854963,-6.3785706,0.43543333,5
3530,9.376849,4.418327,-7.232257,5
3531,5.056983,13.229066,-9.401414,6
3532,-16.975647,3.88466,5.2582116,4
3533,14.9556465,17.524002,-9.11991,5
3534,8.326475,-17.460821,0.14581676,3
3535,21.027246,4.9951015,9.613274,3
3536,4.047351,3.3699071,24.880856,7
3537,-15.923609,16.436428,7.9003577,4
3538,-12.077684,3.6203876,-9.409906,5
3539,-0.21317008,-11.669595,19.926195,7
3540,4.954026,-16.049284,-9.970217,6
3541,-16.869368,-0.022229092,1.0945002,3
3542,12.39444,20.344044,-7.373919,6
3543,4.8905315,-2.9892333,-0.10631048,3
3544,-9.105779,1.2855172,-20.052176,5
3545,4.3268266,-18.461817,20.723896,7
3546,-2.3129356,-12.158955,20.658575,7
3547,-7.4439964,11.810815,-1.8964673,3
3548,-4.2379475,13.494594,19.594372,1
3549,6.461036,16.266228,3.1208014,3
3550,7.091733,9.302886,-16.811695,6
3551,2.690909,8.544186,11.054822,7
3552,-4.7114043,5.55183,-16.335943,6
3553,6.876279,13.32839,0.6519261,3
3554,-1.9601496,0.883736,-15.780942,2
3555,7.375634,0.6765383,12.412159,1
3556,-8.604812,2.169492,-17.444727,5
3557,-19.432522,12.366033,0.5779794,4
3558,18.129246,7.496506,11.926623,4
3559,3.6544194,-3.1855521,-15.198747,2
3560,-9.045941,3.5976791,-14.917689,5
3561,14.529983,-5.9420633,13.444367,1
3562,2.4925597,14.343203,19.460974,1
3563,6.0675755,8.494976,-8.170291,2
3564,-5.3074217,-4.8457456,6.156648,2
3565,22.455572,-10.195179,-0.14817397,6
3566,4.058057,10.671364,-13.155655,6
3567,19.237253,-2.525479,-12.448784,2
3568,6.9589176,2.0213268,15.706742,1
3569,22.84246,-6.880881,1.0690297,6
3570,12.036288,14.599413,-13.0459795,6
3571,-5.770448,0.00061472366,7.130497,1
3572,10.968281,18.323761,-3.917695,5
3573,8.217095,-0.45695007,0.7388942,3
3574,-11.365573,10.268503,-9.881141,6
3575,22.820744,-4.101591,-3.5521264,6
3576,0.46268582,-2.3034801,9.084925,7
3577,4.666239,9.813018,-1.1760161,2
